,name,hospital_id,nickname,content,date,revisit
3,신내푸른정형외과의원,1918173920,닉넴123,"원장님이 진료를 잘봐주세요
대기시간은 쫌  길어요",10.30.월,29번째 방문
4,신내푸른정형외과의원,1918173920,sjh860,친절합니다,10.27.금,46번째 방문
5,신내푸른정형외과의원,1918173920,layla80,치료시설 크고 원장님 진료도 꼼꼼하십니딘,10.26.목,1번째 방문
6,신내푸른정형외과의원,1918173920,유명구,ㅇ,10.26.목,12번째 방문
7,신내푸른정형외과의원,1918173920,두배62,이사후 무리해서 어깨랑 목이 너무 아팠는데 주사맞고 너무 좋아졌어요~~^^ 슬픈거 아프지 않아~~다시 정리를 열심히~~~ 강력추천해요~~~ 물리치료 서비스 마사지도 너무 좋아요내용 더보기,10.26.목,6번째 방문
8,신내푸른정형외과의원,1918173920,jhs****,"원장님한테 이것저것 궁금한 거 다 여쭤봤는데 귀찮은 내색 없이 자세하게 알려주셔서 감사했어요~ 도수치료 선생님도 실력 정말 좋으십니다!^^
",10.25.수,1번째 방문
9,신내푸른정형외과의원,1918173920,권민민맘,의사쌤  간호쌤 모두 친절하세요~~~,10.25.수,6번째 방문
0,신내한의원,1404955672,베티부비,잘보시는것 같아요,9.20.수,4번째 방문
1,신내한의원,1404955672,윤매력덩이,친절하심,5.31.수,1번째 방문
2,신내한의원,1404955672,goo****,원장님께서  엄청 신경써주셔서 해 주시는게 느껴져요.  간호사선생님들도 친절하고 너무 좋아요 !,3.20.월,1번째 방문
3,신내한의원,1404955672,leun9395,편안하게  치료받고옴,1.4.수,3번째 방문
4,신내한의원,1404955672,leun9395,편안하게  치료받고옴,1.2.월,2번째 방문
5,신내한의원,1404955672,leun9395,치료을 편안하게 받고 나왔어요 ,22.12.27.화,1번째 방문
6,신내한의원,1404955672,dol****,집근처 검색해서 우연히 찾아갔는데 직업병 때문에 어깨가 말려서 목어깨 팔까지 전체적으로 다 무겁고 아팠는데 어깨에 코끼리한마리가 내려온 느낌이였어요 한번에 이렇게 좋아질지 몰랐는데 그래도 주기적으로 받으면 더 좋아질거같아요!,22.12.14.수,1번째 방문
7,신내한의원,1404955672,yuk****,굿,22.11.10.목,1번째 방문
8,신내한의원,1404955672,모모644,굳,22.11.1.화,1번째 방문
9,신내한의원,1404955672,hyu****,굿,22.8.2.화,1번째 방문
0,신누가의원,19521379,mobalsung,"다니던 병원이 예약자가 너무 많아서 이곳을 처음 방문 했습니다  병원이 아둡고 사람들 표정이 다 굳어있어요 대기인원 한명도 없고 진료실에 원장 아무것도 안하고 앉아있는거 다 보
이는데 대기합니다 병원은 청소를 언제 했는지 병 치료하러 깄다가 병 걸리겠네요 내용 더보기",7.4.화,1번째 방문
1,신누가의원,19521379,군고구마라떼,집이랑 가까워서 몇번 갔었는데 절대로 친절한건 기대하지 마세요^^ 직원분들도 내가 먼저 인사해도 받지도 않고 원장님도 완전 사무적ㅋㅋㅋ 이렇다 저렇다 안내도 없고.. 갈때마다 다들 기분이 안좋으신지 다들 무표정😐 다음부터는 멀더라도 다른 병원 가려구요ㅎㅎ 오래된 병원인데 그렇게 불친절해도 오래 버티는 이유가 있긴 있겠죠?ㅋㅋ 약 효과는 쏘쏘 다른 병원이랑 비슷! 주사는 나름 잘 맞는 편인데도 진짜 아프게 놓음ㅋㅋ 몇번을 가도 항상 불친절하던데 친절하다는 리뷰들은 뭐징🤔,1.9.월,1번째 방문
2,신누가의원,19521379,루화30,"감기가 심하게 왔을때는 찾게됩니다.
신누가의원",1.3.화,1번째 방문
3,신누가의원,19521379,hyo****,친절한듯 아닌듯 전문적인듯 아닌듯 .. 무조건 수액 맞아야한다는식으로 몰아가셔서 좀 그랬네요 ㅎㅎ ,22.12.30.금,1번째 방문
4,신누가의원,19521379,jus****,진료를 잘해요,22.11.21.월,1번째 방문
5,신누가의원,19521379,kiw****,좋아요,22.11.5.토,1번째 방문
6,신누가의원,19521379,나는나3837,굿,22.10.26.수,1번째 방문
7,신누가의원,19521379,aosskfsjwl,친절해요,22.10.24.월,1번째 방문
8,신누가의원,19521379,일병2,너무좋아요.최고에용,22.9.21.수,1번째 방문
9,신누가의원,19521379,mstongtong,굿,22.7.25.월,2번째 방문
0,신연세치과의원,19532102,ksh****,좋아요,11.9.목,3번째 방문
1,신연세치과의원,19532102,ksh****,좋아요,11.2.목,2번째 방문
2,신연세치과의원,19532102,ksh****,친절해요,10.25.수,1번째 방문
3,신연세치과의원,19532102,khy****,친절해요,10.14.토,7번째 방문
4,신연세치과의원,19532102,khy****,치료를 잘해줘요,10.7.토,6번째 방문
5,신연세치과의원,19532102,khy****,친절해요,9.25.월,5번째 방문
6,신연세치과의원,19532102,khy****,치료가 꼼꼼해요,9.12.화,4번째 방문
7,신연세치과의원,19532102,jhj****,진료를 잘해요,9.12.화,6번째 방문
8,신연세치과의원,19532102,jhj****,"친절해요
",9.11.월,5번째 방문
9,신연세치과의원,19532102,khy****,치료를 꼼꼼히 해줘요,8.29.화,3번째 방문
0,신우내과의원,19530290,mari02,다들 너무 친절하심 굿굿,11.22.수,13번째 방문
1,신우내과의원,19530290,최명식59,굿,11.22.수,1번째 방문
2,신우내과의원,19530290,lej****,👍 ,11.15.수,1번째 방문
3,신우내과의원,19530290,버럭아저씨,친절해요..,11.14.화,1번째 방문
4,신우내과의원,19530290,일산댁72,좋아요 ,11.14.화,1번째 방문
5,신우내과의원,19530290,물안개11,친절해요,11.10.금,10번째 방문
6,신우내과의원,19530290,msh****,의사선생님  간호원 선생님 모두 친절하고  너무 편해요,11.6.월,3번째 방문
7,신우내과의원,19530290,qwerty66,좋아요,10.21.토,14번째 방문
8,신우내과의원,19530290,jiminmom,굿,10.17.화,3번째 방문
9,신우내과의원,19530290,dalki3029,-,10.16.월,14번째 방문
0,신일가정의원,21560688,엽긔퇴갱,상담 친절하게 해 주세요.😄,11.3.금,2번째 방문
1,신일가정의원,21560688,밍슈13,의사선생님친절하시고주말해도해서좋아요,10.16.월,7번째 방문
2,신일가정의원,21560688,kim****,친절해요.,8.20.일,1번째 방문
3,신일가정의원,21560688,밍슈13,친절하시고휴일도하셔서급할때응급실안가도되요,7.18.화,6번째 방문
4,신일가정의원,21560688,yang717892,친절합니다,7.9.일,8번째 방문
5,신일가정의원,21560688,호잇86,친절하세요,5.19.금,1번째 방문
6,신일가정의원,21560688,하마90,친절하셔요!,5.19.금,1번째 방문
7,신일가정의원,21560688,yang717892,굿,5.7.일,7번째 방문
8,신일가정의원,21560688,evnhi63,"일요일에도 진료를해서 좋았어요
꼼꼼하게 진료도해주시고요",4.30.일,1번째 방문
9,신일가정의원,21560688,yang717892,굿,4.9.일,6번째 방문
0,신필진소아청소년과의원,36663482,서용곤,좋아요. ^^,11.3.금,3번째 방문
1,신필진소아청소년과의원,36663482,서용곤,좋아요. ^^,11.1.수,2번째 방문
2,신필진소아청소년과의원,36663482,jeonga0918,좋아요 ,10.17.화,1번째 방문
3,신필진소아청소년과의원,36663482,필소굿72,친절합니다.,10.16.월,2번째 방문
4,신필진소아청소년과의원,36663482,필소굿72,진료를 잘 해주십니다.,10.13.금,1번째 방문
5,신필진소아청소년과의원,36663482,rla****,친절하게 상담잘해주시네요~~^,10.6.금,1번째 방문
6,신필진소아청소년과의원,36663482,백년 석쌤98,좋습니다,10.5.목,2번째 방문
7,신필진소아청소년과의원,36663482,ajh325,늘 가는  소아과  예약시스템이  좋아요,9.23.토,5번째 방문
8,신필진소아청소년과의원,36663482,행복할꼬야,친절해요 ,9.22.금,4번째 방문
9,신필진소아청소년과의원,36663482,꿈9146,굳,9.12.화,2번째 방문
0,실로암한의원,13572985,루디6092,오늘 요가랑 에어로빅 첫수업이었는데 안쓰던 근육들을 쓰니 온몸이 아파서  침치료받으러 다녀왔어요^^내용 더보기,6.1.목,59번째 방문
1,실로암한의원,13572985,루디6092,시간날때마다 자주 치료받으러가요. 치료받고오면 며칠은 살만해요^^내용 더보기,5.26.금,58번째 방문
2,실로암한의원,13572985,루디6092,"늘 언제나 
환자입장에서
무한신뢰 하는곳이에요^^",5.19.금,57번째 방문
3,실로암한의원,13572985,루디6092,"목이랑 허리디스크때문에
시간날때마다
침치료 받으러가요^^",5.10.수,56번째 방문
4,실로암한의원,13572985,루디6092,한결같이  친절하신 원장님과 간호사님들께 감사해요🤗🤗내용 더보기,5.8.월,55번째 방문
5,실로암한의원,13572985,제니3772,좋아요 ,5.3.수,4번째 방문
6,실로암한의원,13572985,루디6092,"주말에도 치료받으러
다녀왔어요^^",4.29.토,54번째 방문
7,실로암한의원,13572985,루디6092,"손빨래한다고 쪼그리고 앉아서 했더니 엉치가 아파서 다녀왔어요. 침맞고, 사혈부항치료까지 받으니,통증도 덜하고 좋아요^^내용 더보기",4.24.월,53번째 방문
8,실로암한의원,13572985,루디6092,"바빠서 오랜만에 다녀왔어요ㅠ 어제 목이 잘안돌아가고 통증이 심했었는데 침치료받고오니, 고개도 잘돌아가고 많이 부드러워졌어요^^ 늘 친절하신 원장님과 간호사쌤들~ 항상 감사
합니다🤗🤗🤗내용 더보기",4.21.금,52번째 방문
9,실로암한의원,13572985,제니3772,좋아요 ,4.14.금,3번째 방문
0,아나파의원,13185959,나무쟁이forest,"상처가 깊어 피는 멈췄는데..꼬매달라고 갔더니.. 성형수술하고 붙이는 테이프라고..샤워해도 절대 안떨어진다고. 말씀하셨는데..붙여주는데도 떨어져서 다시 붙여주셨는데... 10분도 안
되서 또 떨어지네요... 이게 처치및 수술이네요.. 절대...비추입니다..내용 더보기",5.24.수,1번째 방문
1,아나파의원,13185959,tjq0301,의사선생님 친절하고 설명을 잘해 주십니다.,5.3.수,1번째 방문
2,아나파의원,13185959,ams****,친절하고 상세하게  잘해주십니다,5.3.수,1번째 방문
3,아나파의원,13185959,별찾아서,친절해요,1.19.목,1번째 방문
4,아나파의원,13185959,얼음공주6976,좋아요,22.10.20.목,1번째 방문
5,아나파의원,13185959,gao****,좋아요 ,22.10.11.화,1번째 방문
6,아나파의원,13185959,up1****,ㅈㅡㅎ아요ㆍ,22.9.10.토,1번째 방문
7,아나파의원,13185959,jhh****,한번씩 가서 보톡스 맞아요!,22.7.7.목,1번째 방문
8,아나파의원,13185959,rar****,친절해요,22.7.6.수,1번째 방문
9,아나파의원,13185959,김정심35,친절해요 ,22.7.6.수,4번째 방문
0,아름드리치과의원,20947548,Jrha,검진차 오랫만에 방문했습니다. 정기검진마다 연락줘서 😀 👍 좋아요!,11.9.목,2번째 방문
1,아름드리치과의원,20947548,zmffnlxldp,"의사선생님친절하시고 상황설명 잘해주셔요 신경치료도 별로안아프고,근데 파마머리 나이가 좀있으신 간호사분은...좀별로에요",11.7.화,1번째 방문
2,아름드리치과의원,20947548,도토리852,좋아요 😀 ,9.25.월,1번째 방문
3,아름드리치과의원,20947548,limsj6737,편해요,9.14.목,2번째 방문
4,아름드리치과의원,20947548,whr****,친절해요,8.24.목,5번째 방문
5,아름드리치과의원,20947548,ohh2155,친절해요 ,8.8.화,4번째 방문
6,아름드리치과의원,20947548,hjh****,친절하게 진료 잘 봐주십니다,8.1.화,18번째 방문
7,아름드리치과의원,20947548,havesun2,"치과 2군데 다녀왔는데 작은점?같은 충치도  레진? 치료 하라고 해서 마지막으로 와봤는데 원장님 너무 자세히 설명해주시고 과잉진료 전혀없이 꼭 필요한 치료만 권해주시네여 너무 감사합니다 ^^ 
",7.15.토,1번째 방문
8,아름드리치과의원,20947548,rht****,친절하,7.13.목,1번째 방문
9,아름드리치과의원,20947548,ohh2155,친절해요 ,6.30.금,3번째 방문
0,아름미소치과의원,1343395558,ssooii,예전에 치료했던 부분에 문제가 생겨서 급하게 예약 후 방문한 치과인데 전체적으로 검진 후 치료가 필요한 부분에 대해 꼼꼼히 설명해 주시고 최대한 좋은 방향으로 치료 진행할 수 있도록 상담해 주셔서 좋았어요! 생각보다 치료해야 할 부분도 많고 치과에 대한 두려움이 커서 걱정이 많았는데 선생님들 모두 친절하시고 원장님도 계속 상태 체크하면서 치료해 주셔서 마음 편하게 치료 받고 있어요👍🏻,11.13.월,1번째 방문
1,아름미소치과의원,1343395558,수염씨,좋아요,10.27.금,4번째 방문
2,아름미소치과의원,1343395558,조아조앙,"아이와 방문했는데 기다리는 동안 심심하지 않도록 이것저것 잘 챙겨주셔서 지루하지 않았어요~
아이가 울지않고 진료 잘 끝났어요^^
",10.25.수,2번째 방문
3,아름미소치과의원,1343395558,푸른린,"정기 검진으로 방문.
스케일링 깨끗하게 해 주시고 치아의 상태도 꼼꼼히 살펴주셔서 전담 치과(?)로 이용 중입니다.
임플란트 부터 레진까지 건강한 치아를 가질 수 있게 도움 받고 있어 늘 감사합니다 ",10.19.목,3번째 방문
4,아름미소치과의원,1343395558,꿀패,좋아요,9.20.수,4번째 방문
5,아름미소치과의원,1343395558,쿄쿄쿙ㅎ,선생님들이 너무 친절해요~🖤잘봐주셔서 감사합니닷 ㅎㅎ 하나두 안아프네요 이제,9.15.금,1번째 방문
6,아름미소치과의원,1343395558,HHHHHHHJ,충치치료 앞두고 겁이 많아 너무 무서웠는데 쌤들이랑 원장님이 너무 친절하게 진정시켜주시구 설명해주셔서 너무 감사했어요 ㅜㅜㅜ 바쁘셨을텐데 신경 써주셔서 감사합니다😄 ,9.12.화,1번째 방문
7,아름미소치과의원,1343395558,만두루둡,"깔끔하고 의사선생님, 직원분들 모두 친절했어요 스케일링도 꼼꼼하게 해주시고 제가 아픈지 안아픈지 계속 체크해주시면서 하는 모습이 프로페셔널 했습니다~!",9.9.토,1번째 방문
8,아름미소치과의원,1343395558,asdfaeq,"여기서 스케일링이랑 충치치료했는데 만족만족!!  원장님이 치료 필요한 부분들 모두 꼼꼼하게 확인해주시고 설명도  너무 잘해주셔서 믿고 치료 시작했어요! 마취주사도 한개도 안아프게 놔주셔서 좋았습니다!! 스탭선생님들도 친절하게 대해주십니다!! 치료 잘 해주셔서 감사합니다~!
",9.7.목,1번째 방문
9,아름미소치과의원,1343395558,챰42,사랑니 뽑는 게 너무 무서워서 미루다가 방문했는데 그동안 왜 미뤘나싶을 정도로 빠르고도 안아프게 쏙 뽑아주셨어요! 다들 너무 친절하시구 넘 좋았습니당,9.5.화,1번째 방문
